session,roll_num,date,issue,question,result,title
115,667,10-Dec,H R 729,On Passage,P,Tribal Coastal Resiliency Act
115,666,10-Dec,H R 729,On Agreeing to the Amendment,F,Johnson of Louisiana Amendment No. 29
115,665,10-Dec,H R 729,On Agreeing to the Amendment,A,Luria of Virginia Amendment No. 26
115,664,10-Dec,H R 729,On Agreeing to the Amendment,A,Mucarsel-Powell of Florida Amendment No. 23
115,663,10-Dec,H R 729,On Agreeing to the Amendment,A,Panetta of California Amendment No. 14
115,662,10-Dec,H R 729,On Agreeing to the Amendment,A,Crist of Florida Amendment No. 12
115,661,10-Dec,H R 729,On Agreeing to the Amendment,A,Brown of Maryland Amendment No. 4
115,660,10-Dec,H R 729,On Agreeing to the Amendment,A,Case of Hawaii Amendment En Bloc No. 1
115,659,10-Dec,H R 5363,"On Motion to Suspend the Rules and Pass, as Amended",P,FUTURE Act
115,658,10-Dec,H RES 748,On Agreeing to the Resolution,P,Providing for consideration of the bill (H.R. 729) Tribal Coastal Resiliency Act
115,657,10-Dec,H RES 748,On Ordering the Previous Question,P,Providing for consideration of the bill (H.R. 729) Tribal Coastal Resiliency Act
115,656,9-Dec,H R 4739,On Motion to Suspend the Rules and Pass,P,Synthetic Opioid Exposure Prevention and Training Act
115,655,9-Dec,H R 4761,On Motion to Suspend the Rules and Pass,P,DHS Opioid Detection Resilience Act
115,654,6-Dec,H R 4,On Passage,P,Voting Rights Advancement Act
115,653,6-Dec,H R 4,On Motion to Recommit with Instructions,F,Voting Rights Advancement Act
115,652,6-Dec,H RES 326,On Agreeing to the Resolution,P,Expressing the sense of the House of Representatives regarding United States efforts to resolve the Israeli-Palestinian conflict through a negotiated two-state solution
115,651,5-Dec,H RES 741,On Agreeing to the Resolution,P,Providing for consideration of the bill (H.R. 4) Voting Rights Advancement Act and providing for consideration of the resolution (H.Res. 326) Expressing the sense of the House of Representatives regarding United States efforts to resolve the Israeli-Palestinian conflict through a negotiated two-state solution
115,650,5-Dec,H RES 741,On Ordering the Previous Question,P,Providing for consideration of the bill (H.R. 4) Voting Rights Advancement Act and providing for consideration of the resolution (H.Res. 326) Expressing the sense of the House of Representatives regarding United States efforts to resolve the Israeli-Palestinian conflict through a negotiated two-state solution
115,649,5-Dec,H R 2534,On Passage,P,Insider Trading Prohibition Act
115,648,5-Dec,H R 2534,On Agreeing to the Amendment,F,Huizenga of Michigan Amendment No. 2
115,647,4-Dec,S 151,"On Motion to Suspend the Rules and Pass, as Amended",P,Pallone-Thune Telephone Robocall Abuse Criminal Enforcement and Deterrence Act
115,646,4-Dec,H RES 739,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 2534, the Insider Trading Prohibition Act; relating to the consideration of H. Con. Res. 77, directing the President pursuant to section 5(c) of the War Powers Resolution to remove United States Armed Forces from hostilities in the Syrian Arab Republic that have not been authorized"
115,645,4-Dec,H RES 739,On Ordering the Previous Question,P,"Providing for consideration of H.R. 2534, the Insider Trading Prohibition Act; relating to the consideration of H. Con. Res. 77, directing the President pursuant to section 5(c) of the War Powers Resolution to remove United States Armed Forces from hostilities in the Syrian Arab Republic that have not been authorized"
115,644,3-Dec,S 178,"On Motion to Suspend the Rules and Pass, as Amended",P,Uighur Intervention and Global Humanitarian Unified Response Act
115,643,3-Dec,H RES 546,On Motion to Suspend the Rules and Agree,P,Disapproving the Russian Federations inclusion in future Group of Seven summits until it respects the territorial integrity of its neighbors and adheres to the standards of democratic societies
115,642,21-Nov,H R 1309,On Passage,P,Workplace Violence Prevention for Heath Care and Social Service Workers Act
115,641,21-Nov,H R 1309,Table Appeal of the Ruling of the Chair,P,Workplace Violence Prevention for Heath Care and Social Service Workers Act
115,640,21-Nov,H R 1309,On Agreeing to the Amendment,A,Delgado of New York Part B Amendment No. 10
115,639,21-Nov,H R 1309,On Agreeing to the Amendment,A,Wexton of Virginia Part B Amendment No. 9
115,638,21-Nov,H R 1309,On Agreeing to the Amendment,A,Harder of California Part B Amendment No. 4
115,637,21-Nov,H R 1309,On Agreeing to the Amendment,F,Byrne of Alabama Part B Amendment No. 3
115,636,20-Nov,S 2710,On Motion to Suspend the Rules and Pass,P,To prohibit the commercial export of covered munitions items to the Hong Kong Police Force
115,635,20-Nov,S 1838,On Motion to Suspend the Rules and Pass,P,Hong Kong Human Rights and Democracy Act
115,634,20-Nov,H R 737,"On Motion to Suspend the Rules and Pass, as Amended",P,Shark Fin Sales Elimination Act
115,633,20-Nov,H RES 713,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 1309, the Workplace Violence Prevention for Health Care and Social Service Workers Act; providing for proceedings during the period from November 22, 2019 through December 2, 2019; and providing for consideration of motions to suspend the rules"
115,632,20-Nov,H RES 713,On Ordering the Previous Question,P,"Providing for consideration of H.R. 1309, the Workplace Violence Prevention for Health Care and Social Service Workers Act; providing for proceedings during the period from November 22, 2019 through December 2, 2019; and providing for consideration of motions to suspend the rules"
115,631,19-Nov,H R 3055,On Motion to Concur in the Senate Amendment with an Amendment,P,"Making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes"
115,630,19-Nov,H R 5084,On Motion to Suspend the Rules and Pass,P,Improving Corporate Governance Through Diversity Act
115,629,19-Nov,H RES 708,On Agreeing to the Resolution,P,"Providing for consideration of the Senate amendment to the bill (H.R. 3055) making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes"
115,628,19-Nov,H RES 708,On Ordering the Previous Question,P,"Providing for consideration of the Senate amendment to the bill (H.R. 3055) making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes"
115,627,18-Nov,H R 4344,"On Motion to Suspend the Rules and Pass, as Amended",P,Investor Protection and Capital Markets Fairness Act
115,626,18-Nov,H R 4634,"On Motion to Suspend the Rules and Pass, as Amended",P,Terrorism Risk Insurance Program Reauthorization Act
115,625,18-Nov,H R 3702,"On Motion to Suspend the Rules and Pass, as Amended",P,Reforming Disaster Recovery Act
115,624,15-Nov,H R 4863,On Passage,P,United States Export Finance Agency Act
115,623,15-Nov,H R 4863,On Motion to Recommit with Instructions,F,United States Export Finance Agency Act
115,622,15-Nov,H R 4863,On Agreeing to the Amendment,A,Torres Small of New Mexico Amendment No. 21
115,621,15-Nov,H R 4863,On Agreeing to the Amendment,A,Stevens of Michigan Amendment No. 18
115,620,15-Nov,H R 4863,On Agreeing to the Amendment,F,Davidson of Ohio Amendment No. 5
115,619,15-Nov,H R 4863,On Agreeing to the Amendment,A,McAdams of Utah Amendment No. 4
115,618,15-Nov,H R 4863,On Agreeing to the Amendment,F,Flores of Texas Amendment No. 3
115,617,15-Nov,H R 4863,On Agreeing to the Amendment,A,Torres of California Amendment No. 2
115,616,14-Nov,H RES 695,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 4863, the United States Export Finance Agency Act of 2019; and for other purposes"
115,615,14-Nov,H RES 695,On Ordering the Previous Question,P,"Providing for consideration of H.R. 4863, the United States Export Finance Agency Act of 2019; and for other purposes"
115,614,13-Nov,H R 3734,"On Motion to Suspend the Rules and Pass, as Amended",P,SERV Act
115,613,13-Nov,H R 499,On Motion to Suspend the Rules and Pass,P,Service-Disabled Veterans Small Business Continuation Act
115,612,13-Nov,H R 3537,On Motion to Suspend the Rules and Pass,P,Veteran Entrepreneurship Training Act
115,611,12-Nov,H R 3224,"On Motion to Suspend the Rules and Pass, as Amended",P,Deborah Sampson Act
115,610,12-Nov,H R 4162,"On Motion to Suspend the Rules and Pass, as Amended",P,GI Bill Planning Act
115,609,31-Oct,H R 823,On Passage,P,Colorado Outdoor Recreation and Economy Act
115,608,31-Oct,H R 823,On Motion to Recommit with Instructions,F,Colorado Outdoor Recreation and Economy Act
115,607,31-Oct,H R 823,On Agreeing to the Amendment,A,Crow of Colorado Part B Amendment No. 6
115,606,31-Oct,H R 823,On Agreeing to the Amendment,F,Tipton of Colorado Part B Amendment No. 5
115,605,31-Oct,H R 823,On Agreeing to the Amendment,F,Curtis of Utah Part B Amendment No. 1
115,604,31-Oct,H RES 660,On Agreeing to the Resolution,P,"Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Donald John Trump, President of the United States of America"
115,603,31-Oct,H RES 660,On Ordering the Previous Question,P,"Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Donald John Trump, President of the United States of America"
115,602,30-Oct,H R 1373,On Passage,P,Grand Canyon Centennial Protection Act
115,601,30-Oct,H R 1373,On Motion to Recommit with Instructions,F,Grand Canyon Centennial Protection Act
115,600,30-Oct,H R 1373,On Agreeing to the Amendment,F,Gosar of Arizona Part C Amendment No. 3
115,599,30-Oct,H R 1373,On Agreeing to the Amendment,F,Gosar of Arizona Part C Amendment No. 2
115,598,30-Oct,H R 1373,On Agreeing to the Amendment,F,Gosar of Arizona Part C Amendment No. 1
115,597,30-Oct,H R 2181,On Passage,P,Chaco Cultural Heritage Area Protection Act
115,596,30-Oct,H R 2181,On Motion to Recommit with Instructions,F,Chaco Cultural Heritage Area Protection Act
115,595,30-Oct,H R 2181,On Agreeing to the Amendment,F,Arrington of Texas Part E Amendment No. 4
115,594,30-Oct,H R 2181,On Agreeing to the Amendment,F,Gosar of Arizona Part E Amendment No. 3
115,593,30-Oct,H R 2181,On Agreeing to the Amendment,F,Gosar of Arizona Part E Amendment No. 2
115,592,29-Oct,H R 4695,"On Motion to Suspend the Rules and Pass, as Amended",P,Protect Against Conflict by Turkey Act
115,591,29-Oct,H RES 296,On Agreeing to the Resolution,P,Affirming the United States record on the Armenian Genocide
115,590,29-Oct,H RES 656,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 823, the Colorado Outdoor Recreation and Economy Act; H.R. 1373, the Grand Canyon Centennial Protection Act; H.R. 2181, the Chaco Cultural Heritage Area Protection Act of 2019; providing for proceedings during the period from November 1, 2019 through November 11, 2019"
115,589,29-Oct,H RES 656,On Ordering the Previous Question,P,"Providing for consideration of H.R. 823, the Colorado Outdoor Recreation and Economy Act; H.R. 1373, the Grand Canyon Centennial Protection Act; H.R. 2181, the Chaco Cultural Heritage Area Protection Act of 2019; providing for proceedings during the period from November 1, 2019 through November 11, 2019"
115,588,29-Oct,H RES 655,On Agreeing to the Resolution,P,"Providing for consideration of H. Res. 296, affirming the United States record on the Armenian Genocide"
115,587,29-Oct,H RES 655,On Ordering the Previous Question,P,"Providing for consideration of H. Res. 296, affirming the United States record on the Armenian Genocide"
115,586,28-Oct,H R 2115,"On Motion to Suspend the Rules and Pass, as Amended",P,Public Disclosure of Drug Discounts and Real-Time Beneficiary Drug Cost Act
115,585,28-Oct,H R 2440,"On Motion to Suspend the Rules and Pass, as Amended",P,Full Utilization of the Harbor Maintenance Trust Fund Act
115,584,23-Oct,H R 777,"On Motion to Suspend the Rules and Pass, as Amended",P,Debbie Smith Reauthorization Act of 2019
115,583,23-Oct,H R 4617,On Passage,P,SHIELD Act
115,582,23-Oct,H R 4617,On Motion to Recommit with Instructions,F,SHIELD Act
115,581,23-Oct,H R 4617,On Agreeing to the Amendment,F,Lesko of Arizona Part B Amendment No. 2
115,580,23-Oct,H RES 650,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 4617, the Stopping Harmful Interference in Elections for a Lasting Democracy Act"
115,579,23-Oct,H RES 650,On Ordering the Previous Question,P,"Providing for consideration of H.R. 4617, the Stopping Harmful Interference in Elections for a Lasting Democracy Act"
115,578,22-Oct,H R 2426,"On Motion to Suspend the Rules and Pass, as Amended",P,Copyright Alternative in Small-Claims Enforcement Act of 2019
115,577,22-Oct,H R 2513,On Passage,P,Corporate Transparency Act
115,576,22-Oct,H R 2513,On Motion to Recommit with Instructions,F,Corporate Transparency Act
115,575,22-Oct,H R 2513,On Agreeing to the Amendment,F,Davidson of Ohio Part B Amendment No. 5
115,574,22-Oct,H R 2513,On Agreeing to the Amendment,A,Carolyn B. Maloney of New York Part B Amendment No. 4
115,573,22-Oct,H R 2513,On Agreeing to the Amendment,A,Burgess of Texas Part B Amendment No. 1
115,572,22-Oct,H RES 646,On Agreeing to the Resolution,P,Providing for consideration of the bill (H.R. 2513) Corporate Transparency Act
