Committee,Subcommittee,Name,Title
House Committee on Armed Services,Tactical Air and Land Forces,Ruben Gallego,
House Committee on Armed Services,Tactical Air and Land Forces,Salud O. Carbajal,
House Committee on Armed Services,Tactical Air and Land Forces,Anthony G. Brown,
House Committee on Armed Services,Tactical Air and Land Forces,Filemon Vela,
House Committee on Armed Services,Tactical Air and Land Forces,Xochitl Torres Small,Vice Chair
House Committee on Armed Services,Tactical Air and Land Forces,Mikie Sherrill,
House Committee on Armed Services,Tactical Air and Land Forces,Jared F. Golden,
House Committee on Armed Services,Tactical Air and Land Forces,Paul Cook,
House Committee on Armed Services,Tactical Air and Land Forces,Matt Gaetz,
House Committee on Armed Services,Tactical Air and Land Forces,Don Bacon,
House Committee on Armed Services,Tactical Air and Land Forces,Jim Banks,
House Committee on Armed Services,Tactical Air and Land Forces,Paul Mitchell,
House Committee on Armed Services,Tactical Air and Land Forces,Michael R. Turner,
House Committee on Armed Services,Tactical Air and Land Forces,Doug Lamborn,
House Committee on Armed Services,Tactical Air and Land Forces,Robert J. Wittman,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Elise M. Stefanik,Ranking Member
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,James R. Langevin,Chair
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Rick Larsen,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Jim Cooper,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Tulsi Gabbard,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Anthony G. Brown,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Ro Khanna,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,William R. Keating,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Andy Kim,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Chrissy Houlahan,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Jason Crow,Vice Chair
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Elissa Slotkin,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Lori Trahan,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Sam Graves,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Ralph Lee Abraham,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,K. Michael Conaway,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Austin Scott,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Scott DesJarlais,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Mike Gallagher,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Michael Waltz,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Don Bacon,
House Committee on Armed Services,Intelligence and Emerging Threats and Capabilities,Jim Banks,
House Committee on Armed Services,Seapower and Projection Forces,Robert J. Wittman,Ranking Member
House Committee on Armed Services,Seapower and Projection Forces,Joe Courtney,Chair
House Committee on Armed Services,Seapower and Projection Forces,James R. Langevin,
House Committee on Armed Services,Seapower and Projection Forces,Jim Cooper,
House Committee on Armed Services,Seapower and Projection Forces,Donald Norcross,
House Committee on Armed Services,Seapower and Projection Forces,Seth Moulton,
House Committee on Armed Services,Seapower and Projection Forces,Filemon Vela,
House Committee on Armed Services,Seapower and Projection Forces,Gilbert Ray Cisneros Jr.,
House Committee on Armed Services,Seapower and Projection Forces,Mikie Sherrill,
House Committee on Armed Services,Seapower and Projection Forces,Jared F. Golden,
House Committee on Armed Services,Seapower and Projection Forces,Elaine G. Luria,Vice Chair
House Committee on Armed Services,Seapower and Projection Forces,K. Michael Conaway,
House Committee on Armed Services,Seapower and Projection Forces,Mike Gallagher,
House Committee on Armed Services,Seapower and Projection Forces,Jack Bergman,
House Committee on Armed Services,Seapower and Projection Forces,Michael Waltz,
House Committee on Armed Services,Seapower and Projection Forces,Vicky Hartzler,
House Committee on Armed Services,Seapower and Projection Forces,Paul Cook,
House Committee on Armed Services,Seapower and Projection Forces,Bradley Byrne,
House Committee on Armed Services,Seapower and Projection Forces,Trent Kelly,
House Committee on Armed Services,Strategic Forces,Michael R. Turner,Ranking Member
House Committee on Armed Services,Strategic Forces,Jim Cooper,Chair
House Committee on Armed Services,Strategic Forces,Susan A. Davis,
House Committee on Armed Services,Strategic Forces,Rick Larsen,
House Committee on Armed Services,Strategic Forces,John Garamendi,
House Committee on Armed Services,Strategic Forces,Jackie Speier,
House Committee on Armed Services,Strategic Forces,Seth Moulton,
House Committee on Armed Services,Strategic Forces,Salud O. Carbajal,
House Committee on Armed Services,Strategic Forces,Ro Khanna,
House Committee on Armed Services,Strategic Forces,William R. Keating,
House Committee on Armed Services,Strategic Forces,Kendra S. Horn,Vice Chair
House Committee on Armed Services,Strategic Forces,Joe Wilson,
House Committee on Armed Services,Strategic Forces,Rob Bishop,
House Committee on Armed Services,Strategic Forces,Mike D. Rogers,
House Committee on Armed Services,Strategic Forces,Mo Brooks,
House Committee on Armed Services,Strategic Forces,Bradley Byrne,
House Committee on Armed Services,Strategic Forces,Scott DesJarlais,
House Committee on Armed Services,Strategic Forces,Liz Cheney,
House Committee on Financial Services,,Patrick T. McHenry,Ranking Member
House Committee on Financial Services,,Frank D. Lucas,
House Committee on Financial Services,,Bill Posey,
House Committee on Financial Services,,Blaine Luetkemeyer,
House Committee on Financial Services,,Bill Huizenga,
House Committee on Financial Services,,Steve Stivers,
House Committee on Financial Services,,Ann Wagner,
House Committee on Financial Services,,Andy Barr,
House Committee on Financial Services,,Scott R. Tipton,
House Committee on Financial Services,,Roger Williams,
House Committee on Financial Services,,J. French Hill,
House Committee on Financial Services,,Tom Emmer,
House Committee on Financial Services,,Lee M. Zeldin,
House Committee on Financial Services,,Barry Loudermilk,
House Committee on Financial Services,,Alexander X. Mooney,
House Committee on Financial Services,,Warren Davidson,
House Committee on Financial Services,,Ted Budd,
House Committee on Financial Services,,David Kustoff,
House Committee on Financial Services,,Trey Hollingsworth,
House Committee on Financial Services,,Anthony Gonzalez,
House Committee on Financial Services,,John W. Rose,
House Committee on Financial Services,,Bryan Steil,
House Committee on Financial Services,,Lance Gooden,
House Committee on Financial Services,,Denver Riggleman,
House Committee on Financial Services,,William R. Timmons IV,
House Committee on Financial Services,,Van Taylor,
House Committee on Financial Services,,Maxine Waters,Chair
House Committee on Financial Services,,Carolyn B. Maloney,
House Committee on Financial Services,,Nydia M. Velazquez,
House Committee on Financial Services,,Brad Sherman,
House Committee on Financial Services,,Gregory W. Meeks,
House Committee on Financial Services,,Wm. Lacy Clay,
House Committee on Financial Services,,David Scott,
House Committee on Financial Services,,Al Green,
House Committee on Financial Services,,Emanuel Cleaver,
House Committee on Financial Services,,Ed Perlmutter,
House Committee on Financial Services,,James A. Himes,
House Committee on Financial Services,,Bill Foster,
House Committee on Financial Services,,Joyce Beatty,
House Committee on Financial Services,,Denny Heck,
House Committee on Financial Services,,Juan Vargas,
House Committee on Financial Services,,Josh Gottheimer,
House Committee on Financial Services,,Vicente Gonzalez,
House Committee on Financial Services,,Al Lawson Jr.,
House Committee on Financial Services,,Michael F. Q. San Nicolas,
House Committee on Financial Services,,Rashida Tlaib,
House Committee on Financial Services,,Katie Porter,
House Committee on Financial Services,,Cynthia Axne,
House Committee on Financial Services,,Sean Casten,
House Committee on Financial Services,,Ayanna Pressley,
House Committee on Financial Services,,Ben McAdams,
House Committee on Financial Services,,Alexandria Ocasio-Cortez,
House Committee on Financial Services,,Jennifer Wexton,
House Committee on Financial Services,,Stephen F. Lynch,
House Committee on Financial Services,,Tulsi Gabbard,
House Committee on Financial Services,,Alma S. Adams,
House Committee on Financial Services,,Madeleine Dean,
House Committee on Financial Services,,Jesus G. Garcia,
House Committee on Financial Services,,Sylvia R. Garcia,
House Committee on Financial Services,,Dean Phillips,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Wm. Lacy Clay,Chair
House Committee on Financial Services,"Housing, Community Development, and Insurance",Nydia M. Velazquez,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Emanuel Cleaver,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Brad Sherman,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Joyce Beatty,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Al Green,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Vicente Gonzalez,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Carolyn B. Maloney,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Denny Heck,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Juan Vargas,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Al Lawson Jr.,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Rashida Tlaib,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Cynthia Axne,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Steve Stivers,Ranking Member
House Committee on Financial Services,"Housing, Community Development, and Insurance",Blaine Luetkemeyer,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Bill Huizenga,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Scott R. Tipton,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Lee M. Zeldin,
House Committee on Financial Services,"Housing, Community Development, and Insurance",David Kustoff,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Anthony Gonzalez,
House Committee on Financial Services,"Housing, Community Development, and Insurance",John W. Rose,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Bryan Steil,
House Committee on Financial Services,"Housing, Community Development, and Insurance",Lance Gooden,
