Committee,Subcommittee,Name,Title
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Robert P. Casey Jr.,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Christopher Murphy,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Elizabeth Warren,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Tina Smith,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Doug Jones,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Patty Murray,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Michael B. Enzi,Chairman
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Richard Burr,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Susan M. Collins,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Bill Cassidy,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Todd Young,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Orrin G. Hatch,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Pat Roberts,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Tim Scott,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Lisa Murkowski,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Lamar Alexander,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Bernard Sanders,Ranking Member
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Michael F. Bennet,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Tammy Baldwin,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Christopher Murphy,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Elizabeth Warren,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Tim Kaine,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Margaret Wood Hassan,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Doug Jones,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Patty Murray,Ex Officio
Senate Committee on the Judiciary,,Chuck Grassley,Chairman
Senate Committee on the Judiciary,,Orrin G. Hatch,
Senate Committee on the Judiciary,,Lindsey Graham,
Senate Committee on the Judiciary,,John Cornyn,
Senate Committee on the Judiciary,,Mike Lee,
Senate Committee on the Judiciary,,Ted Cruz,
Senate Committee on the Judiciary,,Ben Sasse,
Senate Committee on the Judiciary,,Jeff Flake,
Senate Committee on the Judiciary,,Mike Crapo,
Senate Committee on the Judiciary,,Thom Tillis,
Senate Committee on the Judiciary,,John Kennedy,
Senate Committee on the Judiciary,,Dianne Feinstein,Ranking Member
Senate Committee on the Judiciary,,Patrick J. Leahy,
Senate Committee on the Judiciary,,Richard J. Durbin,
Senate Committee on the Judiciary,,Sheldon Whitehouse,
Senate Committee on the Judiciary,,Amy Klobuchar,
Senate Committee on the Judiciary,,Christopher A. Coons,
Senate Committee on the Judiciary,,Richard Blumenthal,
Senate Committee on the Judiciary,,Mazie K. Hirono,
Senate Committee on the Judiciary,,Cory A. Booker,
Senate Committee on the Judiciary,,Kamala D. Harris,
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Mike Lee,Chairman
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Chuck Grassley,
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Orrin G. Hatch,
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Lindsey Graham,
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Thom Tillis,
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Amy Klobuchar,Ranking Member
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Patrick J. Leahy,
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Richard Blumenthal,
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Cory A. Booker,
Senate Committee on the Judiciary,Border Security and Immigration,John Cornyn,Chairman
Senate Committee on the Judiciary,Border Security and Immigration,Thom Tillis,
Senate Committee on the Judiciary,Border Security and Immigration,John Kennedy,
Senate Committee on the Judiciary,Border Security and Immigration,Chuck Grassley,
Senate Committee on the Judiciary,Border Security and Immigration,Ted Cruz,
Senate Committee on the Judiciary,Border Security and Immigration,Jeff Flake,
Senate Committee on the Judiciary,Border Security and Immigration,Mike Crapo,
Senate Committee on the Judiciary,Border Security and Immigration,Mike Lee,
Senate Committee on the Judiciary,Border Security and Immigration,Richard J. Durbin,Ranking Member
Senate Committee on the Judiciary,Border Security and Immigration,Dianne Feinstein,
Senate Committee on the Judiciary,Border Security and Immigration,Patrick J. Leahy,
Senate Committee on the Judiciary,Border Security and Immigration,Amy Klobuchar,
Senate Committee on the Judiciary,Border Security and Immigration,Richard Blumenthal,
Senate Committee on the Judiciary,Border Security and Immigration,Mazie K. Hirono,
Senate Committee on the Judiciary,Border Security and Immigration,Cory A. Booker,
Senate Committee on the Judiciary,the Constitution,Ted Cruz,Chairman
Senate Committee on the Judiciary,the Constitution,John Cornyn,
Senate Committee on the Judiciary,the Constitution,Mike Crapo,
Senate Committee on the Judiciary,the Constitution,Ben Sasse,
Senate Committee on the Judiciary,the Constitution,Lindsey Graham,
Senate Committee on the Judiciary,the Constitution,John Kennedy,
Senate Committee on the Judiciary,the Constitution,Mazie K. Hirono,Ranking Member
Senate Committee on the Judiciary,the Constitution,Richard J. Durbin,
Senate Committee on the Judiciary,the Constitution,Sheldon Whitehouse,
Senate Committee on the Judiciary,the Constitution,Christopher A. Coons,
Senate Committee on the Judiciary,the Constitution,Kamala D. Harris,
Senate Committee on the Judiciary,Crime and Terrorism,Lindsey Graham,Chairman
Senate Committee on the Judiciary,Crime and Terrorism,Chuck Grassley,
Senate Committee on the Judiciary,Crime and Terrorism,Orrin G. Hatch,
Senate Committee on the Judiciary,Crime and Terrorism,John Cornyn,
Senate Committee on the Judiciary,Crime and Terrorism,Ted Cruz,
Senate Committee on the Judiciary,Crime and Terrorism,Ben Sasse,
Senate Committee on the Judiciary,Crime and Terrorism,John Kennedy,
Senate Committee on the Judiciary,Crime and Terrorism,Sheldon Whitehouse,Ranking Member
Senate Committee on the Judiciary,Crime and Terrorism,Dianne Feinstein,
Senate Committee on the Judiciary,Crime and Terrorism,Richard J. Durbin,
Senate Committee on the Judiciary,Crime and Terrorism,Amy Klobuchar,
Senate Committee on the Judiciary,Crime and Terrorism,Christopher A. Coons,
Senate Committee on the Judiciary,Crime and Terrorism,Cory A. Booker,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Jeff Flake,Chairman
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Orrin G. Hatch,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Mike Lee,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Thom Tillis,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Mike Crapo,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Ben Sasse,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",John Kennedy,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Christopher A. Coons,Ranking Member
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Patrick J. Leahy,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Sheldon Whitehouse,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Richard Blumenthal,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Mazie K. Hirono,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Kamala D. Harris,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Ben Sasse,Chairman
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Chuck Grassley,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Mike Crapo,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",John Kennedy,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Orrin G. Hatch,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Mike Lee,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Jeff Flake,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Thom Tillis,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Richard Blumenthal,Ranking Member
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Patrick J. Leahy,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Sheldon Whitehouse,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Amy Klobuchar,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Christopher A. Coons,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Mazie K. Hirono,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Kamala D. Harris,
Senate Committee on Rules and Administration,,Roy Blunt,Chairman
Senate Committee on Rules and Administration,,Mitch McConnell,
Senate Committee on Rules and Administration,,Lamar Alexander,
Senate Committee on Rules and Administration,,Pat Roberts,
Senate Committee on Rules and Administration,,Richard C. Shelby,
Senate Committee on Rules and Administration,,Ted Cruz,
Senate Committee on Rules and Administration,,Shelley Moore Capito,
Senate Committee on Rules and Administration,,Roger F. Wicker,
Senate Committee on Rules and Administration,,Deb Fischer,
Senate Committee on Rules and Administration,,Cindy Hyde-Smith,
Senate Committee on Rules and Administration,,Amy Klobuchar,Ranking Member
Senate Committee on Rules and Administration,,Dianne Feinstein,
Senate Committee on Rules and Administration,,Charles E. Schumer,
Senate Committee on Rules and Administration,,Richard J. Durbin,
Senate Committee on Rules and Administration,,Tom Udall,
Senate Committee on Rules and Administration,,Mark R. Warner,
Senate Committee on Rules and Administration,,Patrick J. Leahy,
Senate Committee on Rules and Administration,,Angus S. King Jr.,
Senate Committee on Rules and Administration,,Catherine Cortez Masto,
